n_api_calls,perm_android.permission.GET_TASKS,perm_android.permission.READ_PHONE_STATE,perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS,n_urls,perm_android.permission.SYSTEM_ALERT_WINDOW,n_used_permissions,perm_com.android.launcher.permission.INSTALL_SHORTCUT,perm_android.permission.CHANGE_WIFI_STATE,perm_android.permission.SEND_SMS,n_permissions,suspicious_getSubscriberId,intent_android.intent.action.USER_PRESENT,perm_android.permission.CHANGE_NETWORK_STATE,perm_android.permission.WRITE_SETTINGS,perm_android.permission.READ_SMS,perm_android.permission.WRITE_SMS,suspicious_getSystemService,intent_android.net.conn.CONNECTIVITY_CHANGE,perm_android.permission.READ_LOGS,suspicious_Base64,perm_android.permission.RECEIVE_SMS,suspicious_Ldalvik/system/PathClassLoader;,suspicious_getPackageInfo,intent_android.intent.action.PACKAGE_ADDED,perm_android.permission.ACCESS_WIFI_STATE,intent_com.google.android.c2dm.intent.RECEIVE,perm_com.android.launcher.permission.READ_SETTINGS,intent_android.intent.action.PACKAGE_REMOVED,suspicious_getExternalStorageDirectory,perm_com.android.launcher.permission.UNINSTALL_SHORTCUT,perm_android.permission.CHANGE_CONFIGURATION,suspicious_Cipher,perm_com.google.android.c2dm.permission.RECEIVE,suspicious_getCellLocation,intent_com.google.firebase.INSTANCE_ID_EVENT,perm_android.permission.ACCESS_COARSE_LOCATION,n_providers,suspicious_sendTextMessage,n_activities,perm_android.permission.DISABLE_KEYGUARD,perm_android.permission.RESTART_PACKAGES,perm_android.permission.WRITE_APN_SETTINGS,intent_com.google.firebase.MESSAGING_EVENT,suspicious_Ljava/lang/Runtime;->exec,perm_android.permission.READ_SETTINGS,perm_android.permission.ACCESS_CACHE_FILESYSTEM,perm_android.permission.BROADCAST_STICKY,perm_android.permission.KILL_BACKGROUND_PROCESSES,perm_android.permission.READ_CALL_LOG,perm_android.permission.WRITE_EXTERNAL_STORAGE,perm_android.permission.ACCESS_FINE_LOCATION,perm_android.permission.PROCESS_OUTGOING_CALLS,perm_android.permission.RECEIVE_MMS,perm_android.permission.GET_PACKAGE_SIZE,intent_com.android.vending.INSTALL_REFERRER,perm_com.android.launcher.permission.WRITE_SETTINGS,intent_android.provider.Telephony.SMS_RECEIVED,suspicious_getWifiState,intent_android.provider.Telephony.SMS_DELIVER,perm_com.android.browser.permission.READ_HISTORY_BOOKMARKS,perm_android.permission.ACCESS_LOCATION_EXTRA_COMMANDS,perm_android.permission.UPDATE_APP_OPS_STATS,perm_android.permission.INTERACT_ACROSS_USERS_FULL,n_services,perm_android.permission.INSTALL_PACKAGES,perm_com.android.launcher2.permission.READ_SETTINGS,perm_android.permission.ACCESS_MTK_MMHW,perm_com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,perm_android.permission.CALL_PHONE,perm_android.permission.BATTERY_STATS,perm_android.permission.DOWNLOAD_WITHOUT_NOTIFICATION,perm_com.android.launcher3.permission.READ_SETTINGS,perm_android.permission.RECORD_AUDIO,perm_android.webkit.permission.PLUGIN,perm_android.permission.READ_CONTACTS,perm_android.permission.RECEIVE_BOOT_COMPLETED,perm_android.permission.ACCESS_COARSE_UPDATES,perm_android.permission.DELETE_PACKAGES,perm_android.permission.PACKAGE_USAGE_STATS,perm_android.permission.WRITE_SECURE_SETTINGS,perm_android.permission.DEVICE_POWER,perm_android.permission.EXPAND_STATUS_BAR,perm_android.permission.REORDER_TASKS,perm_android.permission.WRITE_MEDIA_STORAGE,perm_android.permission.READ_USER_DICTIONARY,n_receivers,perm_android.permission.MANAGE_ACCOUNTS,perm_android.permission.CLEAR_APP_CACHE,intent_android.intent.action.MEDIA_MOUNTED,perm_android.permission.ACCESS_DOWNLOAD_MANAGER,suspicious_Ljava/lang/System;->load,intent_android.intent.action.PACKAGE_REPLACED,perm_android.permission.CLEAR_APP_USER_DATA,intent_android.intent.action.RESPOND_VIA_MESSAGE,suspicious_getDeviceId,intent_android.provider.Telephony.WAP_PUSH_DELIVER,perm_com.bbk.launcher2.permission.READ_SETTINGS,perm_com.lenovo.launcher.permission.READ_SETTINGS,perm_android.permission.RECEIVE_USER_PRESENT,perm_cn.nubia.launcher.permission.READ_SETTINGS,perm_com.android.launcher3.permission.WRITE_SETTINGS,intent_android.net.wifi.STATE_CHANGE,intent_android.intent.action.SENDTO,perm_android.permission.SAMSUNG_TUNTAP,perm_net.qihoo.launcher.permission.READ_SETTINGS,perm_com.sec.android.app.twlauncher.settings.READ_SETTINGS,perm_com.qihoo360.launcher.permission.READ_SETTINGS,perm_org.adwfreak.launcher.permission.READ_SETTINGS,perm_android.permission.WRITE_CALL_LOG,intent_android.intent.action.BOOT_COMPLETED,perm_com.huawei.launcher2.permission.READ_SETTINGS,perm_com.google.android.launcher.permission.READ_SETTINGS,intent_android.accessibilityservice.AccessibilityService,perm_com.fede.launcher.permission.READ_SETTINGS,perm_org.adw.launcher.permission.READ_SETTINGS,perm_com.lge.launcher.permission.READ_SETTINGS,perm_com.huawei.launcher3.permission.READ_SETTINGS,intent_com.igexin.sdk.action.refreshls,perm_com.htc.launcher.permission.WRITE_SETTINGS,perm_android.permission.BLUETOOTH,intent_android.intent.action.DELETE,perm_android.permission.MODIFY_AUDIO_SETTINGS,intent_com.morgoo.droidplugin.ACTION_SHORTCUT_PROXY,perm_android.permission.INTERACT_ACROSS_USERS,intent_android.intent.action.NEW_OUTGOING_CALL,perm_telecom.mdesk.permission.READ_SETTINGS,perm_android.permission.FLASHLIGHT,perm_com.android.mylauncher.permission.READ_SETTINGS,perm_com.tencent.qqlauncher.permission.READ_SETTINGS,perm_org.adw.launcher_donut.permission.READ_SETTINGS,perm_com.ebproductions.android.launcher.permission.READ_SETTINGS,perm_android.permission.BLUETOOTH_ADMIN,suspicious_setWifiEnabled,intent_android.intent.action.ACTION_POWER_CONNECTED,intent_android.intent.action.PHONE_STATE,suspicious_Ljava/lang/System;->loadLibrary,perm_android.permission.READ_EXTERNAL_STORAGE,perm_android.permission.GET_ACCOUNTS,intent_android.intent.action.ANY_DATA_STATE,perm_android.permission.MODIFY_PHONE_STATE,perm_android.permission.WRITE_CONTACTS,intent_android.intent.action.CHINAMOBILE_OMS_GAME,suspicious_Landroid/telephony/SmsMessage;->getMessageBody,intent_android.intent.action.SIM_STATE_CHANGED,perm_android.permission.WRITE_PROFILE,intent_com.sina.weibo.sdk.action.ACTION_SDK_REQ_ACTIVITY,perm_com.android.email.permission.ACCESS_PROVIDER,perm_android.permission.PERMISSION_NAME,perm_com.yulong.android.launcher.permission.READ_SETTINGS,intent_cn.egame.terminal.sdk.SERVICE_CMD,intent_cn.egame.terminal.sdk.RECEIVER_CMD,intent_com.morgoo.droidplugin.ACTION_SHORTCUT_PROXY_ZHUSHOU,intent_android.intent.action.SCREEN_ON,intent_com.qihoo.appstore.launcher.shortcut.MYSOFT,intent_com.qihoo.appstore.plugin.huajiao.IPluginHelperService,perm_com.qihoo.appstore.permission.NEWS_SDK_BROADCAST,intent_com.qihoo.appstore.plugin.battery.setPowerRankConfig,perm_com.qihoo.appstore.update.permission.clear_sdk,intent_com.qihoo.appstore.launcher.shortcut.GAME_RESERVATION,intent_com.qihoo.appstore.launcher.shortcut.GAMEUNION,perm_dianxin.permission.READ_SETTINGS,intent_com.qihoo.appstore.launcher.shortcut.EBOOK,intent_com.qihoo.appstore.launcher.shortcut.APP_GROUP,intent_com.qihoo.appstore.gameunion.DOWNLOAD_SLIENT,intent_com.qihoo.appstore.notification,intent_com.qihoo.appstore.floatwin.FloatWindowService,intent_com.qihoo.appstore.download_one_apk,intent_com.qihoo.appstore.download,intent_com.qihoo.appstore.clipboard.change,intent_com.qihoo.appstore.clean.scan.finish,intent_com.qihoo.appstore.launcher.shortcut.HOME_GAME,intent_com.qihoo.express.push.MSG_ARRIVED,intent_com.qihoo.appstore.freeze.ICON,intent_com.qihoo.appstore.free.wifi,intent_com.qihoo.appstore.battery.STABLE_NOTIFY,intent_com.qihoo.appstore.battery.POWER_RANK_START,intent_com.qihoo.appstore.launcher.shortcut.MYFREEZE,intent_com.qihoo360.mobilesafe.pcdaemon.sms.restore.start,intent_com.qihoo360.mobilesafe.pcdaemon.sms.restore.end,intent_com.qihoo360.mobilesafe.pcdaemon.sms.cancel.default.smsreceive,intent_com.qihoo360.mobilesafe.pcdaemon.filehandle,intent_com.qihoo360.mobilesafe.clean.DOWNLOADDLG,intent_com.qihoo360.daemon.pcdaemon.NotifyServiceStop2,intent_com.qihoo360.daemon.pcdaemon.NotifyServiceStart2,intent_com.qihoo360.daemon.pcdaemon.ACTION_START_UI2,intent_com.qihoo360.daemon.pcdaemon.ACTION_SEND_SMS_SEND_STATUS_FORWARD2,intent_com.qihoo360.daemon.pcdaemon.ACTION_START_SERVICE2,intent_com.qihoo360.daemon.pcdaemon.ACTION_START_RECEIVER,intent_com.qihoo360.daemon.pcdaemon.ACTION_START_OPERATE_CLIPBOARD,intent_com.qihoo.appstore.battery.NOTIFY,intent_com.qihoo360.daemon.pcdaemon.ACTION_START_DOWNLOAF_PAGE,intent_com.qihoo360.daemon.pcdaemon.ACTION_START_CAPTURE,intent_com.qihoo.hongbao.LOGIN,intent_com.qihoo.appstore.zhushouhelper.IZhushouHelperService,intent_com.qihoo.appstore.videomini,intent_com.qihoo.appstore.powerusage.SAVE_MODE,intent_com.qihoo.appstore.powerusage.HIGH_TEMPERATURE,intent_com.qihoo.appstore.plugin.streamapp.IPluginHelperServiceStreamApp,intent_com.qihoo.appstore.stablenotification.NewsBroadcastReceiver,label
24,0,0,0,17,0,7,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,1,1,150,1,12,1,1,1,235,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,113,0,345,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,128,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,116,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,0,0,0,82,0,13,0,0,0,21,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,19,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,17,0,6,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,0,0,156,0,10,0,0,0,11,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,3,0,72,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,1,0,1,0,6,0,0,0,14,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,2,0,8,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,8,0,4,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,1,0,62,0,6,0,0,0,15,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,3,0,57,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,17,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,1,0,12,0,6,0,0,0,6,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,0,0,58,0,10,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,0,0,89,0,11,0,0,0,9,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,19,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,29,0,10,0,0,0,8,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,1,0,72,1,16,0,0,0,21,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,5,0,10,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,0,0,78,0,9,0,0,0,6,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,0,0,32,0,7,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,1,0,0,1,0,24,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,65,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,0,0,0,18,0,5,0,0,0,28,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,0,0,20,0,8,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,2,0,7,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,38,1,8,1,1,0,34,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,9,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,1,1,3,0,6,0,0,0,7,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
